"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.098984200E-1,3.391682804E-1,1.559398472E-1,3.091650084E-2,3.745773463E-1
6.118981530E-1,3.495529890E-1,1.516637951E-1,1.869919524E-2,3.814955554E-1
6.138978860E-1,3.556616306E-1,1.534963846E-1,1.259054337E-2,3.875756150E-1
6.158976860E-1,3.648246229E-1,1.504420638E-1,-8.484918508E-4,3.946270897E-1
6.178974860E-1,3.684898019E-1,1.418899596E-1,-1.306579728E-2,3.950800043E-1
6.198972190E-1,3.691006899E-1,1.394464821E-1,-1.673098840E-2,3.949184303E-1
6.218969520E-1,3.666571975E-1,1.229531243E-1,-2.833742648E-2,3.877602107E-1
6.238966850E-1,3.654354811E-1,1.186770722E-1,-3.444607928E-2,3.857640090E-1
6.258964850E-1,3.642137349E-1,1.125684157E-1,-3.383521736E-2,3.827115295E-1
6.278962180E-1,3.605485559E-1,9.729678184E-2,-3.566781059E-2,3.751454619E-1
6.298958510E-1,3.489421010E-1,8.630120754E-2,-3.627867624E-2,3.612819268E-1
6.318956510E-1,3.458877802E-1,8.202515543E-2,-3.811126947E-2,3.575177638E-1
6.338954510E-1,3.348922133E-1,7.102958113E-2,-3.750040755E-2,3.443897160E-1
6.358951840E-1,3.226749003E-1,5.453621596E-2,-3.505694494E-2,3.291235019E-1
6.378949170E-1,3.153445125E-1,5.026016012E-2,-3.444607928E-2,3.211771748E-1
6.398946500E-1,3.000728786E-1,3.865372017E-2,-3.261348233E-2,3.043049158E-1
6.418943830E-1,2.744165659E-1,3.010160662E-2,-3.078088909E-2,2.777733275E-1
6.438940830E-1,2.744165659E-1,3.010160662E-2,-3.078088909E-2,2.777733275E-1
6.458938160E-1,2.554797232E-1,2.704728208E-2,-2.833742648E-2,2.584655764E-1
6.478936160E-1,2.383754998E-1,2.093862742E-2,-2.772656269E-2,2.408943074E-1
6.498933490E-1,2.286016494E-1,2.521468513E-2,-2.711569704E-2,2.315809912E-1
6.518930820E-1,2.108865678E-1,2.216035873E-2,-2.650483139E-2,2.136977587E-1
6.538928150E-1,1.925606132E-1,2.460381947E-2,-2.589396760E-2,1.958454371E-1
6.558925480E-1,1.809541583E-1,2.765814587E-2,-2.650483139E-2,1.849645548E-1
6.578922810E-1,1.620173454E-1,3.315593302E-2,-2.589396760E-2,1.673900644E-1
6.598920140E-1,1.430805176E-1,3.376679868E-2,-2.528310195E-2,1.491692544E-1
6.618917470E-1,1.259762943E-1,3.437766433E-2,-2.528310195E-2,1.330078410E-1
6.638915470E-1,1.143698543E-1,3.559939563E-2,-2.589396760E-2,1.225490845E-1
6.658912800E-1,9.848735482E-2,3.193420172E-2,-2.467223629E-2,1.064343532E-1
6.678910130E-1,8.688092232E-2,3.132333606E-2,-2.222877555E-2,9.499244447E-2
6.698907460E-1,6.977669895E-2,2.765814587E-2,-2.100704610E-2,7.794265030E-2
6.718904790E-1,5.267246813E-2,1.421911083E-2,-2.039617859E-2,5.824582485E-2
6.738902120E-1,4.412035272E-2,1.055391878E-2,-2.039617859E-2,4.973926845E-2
6.758899450E-1,2.823785506E-2,-1.052520820E-3,-1.673098840E-2,3.283915698E-2
6.778896780E-1,1.418795623E-2,-1.693501696E-2,-1.489839237E-2,2.664685716E-2
6.798894780E-1,6.857573055E-3,-2.426539920E-2,-1.489839237E-2,2.928818878E-2
6.818892110E-1,-1.452271082E-2,-3.648270294E-2,-1.550925709E-2,4.221887965E-2
6.838893770E-1,-1.818790287E-2,-3.953703493E-2,-1.612012275E-2,4.640943114E-2
6.858890430E-1,-2.368569002E-2,-3.831529990E-2,-1.306579728E-2,4.690191016E-2
6.878887760E-1,-3.223780170E-2,-4.136962444E-2,-1.184406690E-2,5.376805376E-2
6.898885090E-1,-4.078991711E-2,-4.198049009E-2,-1.184406690E-2,5.971985270E-2
6.918882420E-1,-4.445510730E-2,-4.136962444E-2,-1.184406690E-2,6.187070641E-2
6.938879750E-1,-4.812030122E-2,-4.686741158E-2,-1.184406690E-2,6.820850078E-2
6.958877750E-1,-4.934202880E-2,-4.381308705E-2,-1.245493162E-2,6.715167700E-2
6.978875080E-1,-5.300722271E-2,-4.381308705E-2,-1.367666200E-2,7.011706882E-2
6.998872410E-1,-5.422895029E-2,-4.075876251E-2,-1.428752672E-2,6.932668455E-2
7.018869740E-1,-5.361808836E-2,-3.709357232E-2,-1.856358349E-2,6.778966838E-2
7.038857740E-1,-5.361808836E-2,-3.709357232E-2,-1.856358349E-2,6.778966838E-2
7.058855070E-1,-5.056376010E-2,-3.648270294E-2,-1.612012275E-2,6.440139600E-2
7.078852400E-1,-4.445510730E-2,-3.342837840E-2,-1.673098840E-2,5.808303557E-2
7.098850400E-1,-3.956818208E-2,-3.281751275E-2,-1.673098840E-2,5.406067100E-2
7.118848400E-1,-3.468126431E-2,-2.854145691E-2,-1.489839237E-2,4.732195000E-2
7.138845730E-1,-2.674001455E-2,-2.548713051E-2,-1.184406690E-2,3.879309372E-2
7.158843060E-1,-2.368569002E-2,-2.548713051E-2,-1.123320125E-2,3.656214632E-2
7.178840390E-1,-1.146838348E-2,-2.243280411E-2,-8.789739572E-3,2.668359124E-2
7.198837720E-1,1.380555477E-4,-1.876761205E-2,-6.957144476E-3,2.001609804E-2
7.218835380E-1,1.052276511E-2,-1.143722981E-2,-2.070222283E-3,1.567879560E-2
7.238837380E-1,1.724228263E-2,-7.772038691E-3,-3.902818076E-3,1.931147029E-2
7.258835380E-1,2.579439618E-2,7.800749154E-4,3.732386394E-4,2.580888797E-2
7.278832710E-1,3.556824103E-2,3.834401025E-3,1.594969188E-3,3.580986356E-2
7.298830040E-1,4.595294967E-2,1.421911083E-2,3.427564865E-3,4.822452589E-2
7.318827370E-1,5.694852397E-2,2.338209003E-2,3.427564865E-3,6.165715463E-2
7.338824700E-1,6.122457981E-2,2.582555078E-2,1.594969188E-3,6.646767765E-2
7.358822030E-1,7.283101976E-2,3.071247041E-2,3.427564865E-3,7.911612654E-2
7.378819360E-1,8.138313144E-2,3.498852998E-2,1.594969188E-3,8.859997314E-2
7.398816690E-1,8.199399710E-2,3.315593302E-2,3.427564865E-3,8.851033643E-2
7.418814690E-1,8.871351928E-2,4.048631713E-2,2.816699678E-3,9.755595407E-2
7.438807690E-1,9.176784754E-2,3.926458210E-2,4.038430285E-3,9.989671750E-2
7.458805020E-1,9.360044450E-2,4.170804471E-2,4.038430285E-3,1.025520020E-1
7.478802350E-1,9.482216835E-2,4.292977601E-2,7.092756219E-3,1.043288861E-1
7.498799680E-1,9.909822792E-2,4.292977601E-2,7.703621406E-3,1.082717425E-1
7.518797010E-1,9.787649661E-2,4.170804471E-2,8.925352246E-3,1.067662470E-1
7.538794340E-1,1.009308249E-1,3.682112321E-2,7.703621406E-3,1.077133804E-1
7.558791670E-1,1.033742800E-1,3.498852998E-2,8.314486593E-3,1.094512206E-1
7.578789670E-1,1.058177426E-1,3.682112321E-2,8.314486593E-3,1.123491008E-1
7.598787330E-1,1.045960188E-1,2.949074097E-2,8.314486593E-3,1.089915668E-1
7.618784990E-1,1.076503396E-1,2.643641457E-2,8.925352246E-3,1.112076506E-1
7.638795650E-1,1.076503396E-1,2.643641457E-2,8.925352246E-3,1.112076506E-1
7.658793310E-1,1.107046679E-1,2.521468513E-2,1.014708262E-2,1.139923994E-1
7.678790970E-1,1.082612053E-1,2.032776177E-2,1.136881392E-2,1.107382337E-1
7.698788630E-1,1.076503396E-1,1.910603233E-2,1.320140809E-2,1.101268054E-1
7.718786290E-1,1.076503396E-1,1.299738046E-2,1.625573449E-2,1.096438617E-1
7.738784620E-1,1.039851457E-1,8.721322753E-3,1.625573449E-2,1.056088107E-1
7.758782280E-1,1.045960188E-1,6.277862005E-3,1.381227374E-2,1.056906694E-1
7.778779940E-1,1.021525487E-1,-4.416555748E-4,1.564487070E-2,1.033445705E-1
7.798777600E-1,9.787649661E-2,-1.052520820E-3,1.320140809E-2,9.876838343E-2
7.818775260E-1,9.298957139E-2,-2.274251310E-3,1.136881392E-2,9.370956481E-2
7.838768260E-1,8.871351928E-2,-2.885116497E-3,1.259054337E-2,8.964894970E-2
7.858765920E-1,8.627005666E-2,-1.052520820E-3,1.197967771E-2,8.710420860E-2
7.878764250E-1,7.893967628E-2,1.692096703E-4,1.014708262E-2,7.958934859E-2
7.898762580E-1,7.283101976E-2,-4.416555748E-4,7.703621406E-3,7.323863927E-2
7.918760240E-1,6.977669895E-2,7.800749154E-4,5.260160659E-3,6.997903631E-2
7.938757900E-1,5.939198285E-2,2.001805231E-3,7.092756219E-3,5.984748986E-2
7.958755560E-1,5.206159875E-2,3.223536070E-3,6.481891032E-3,5.256249766E-2
7.978753220E-1,4.534208402E-2,3.834401025E-3,5.871025845E-3,4.588110896E-2
7.998750880E-1,3.617910296E-2,7.499592844E-3,5.871025845E-3,3.741176724E-2
8.018748540E-1,2.090747468E-2,1.544084027E-2,6.481891032E-3,2.678725363E-2
8.038746870E-1,2.090747468E-2,1.544084027E-2,6.481891032E-3,2.678725363E-2
8.058744530E-1,1.540968660E-2,1.971689798E-2,7.703621406E-3,2.618320626E-2
8.078742190E-1,5.635842681E-3,2.277122252E-2,8.314486593E-3,2.488818967E-2
8.098739850E-1,1.359786023E-3,2.277122252E-2,8.925352246E-3,2.449570382E-2
8.118737510E-1,-6.581462454E-3,2.826900966E-2,8.314486593E-3,3.019243685E-2
8.138735170E-1,-1.452271082E-2,2.582555078E-2,1.197967771E-2,3.195905006E-2
8.158732830E-1,-1.391184516E-2,2.521468513E-2,1.136881392E-2,3.096077699E-2
8.178730490E-1,-1.818790287E-2,2.399295382E-2,1.136881392E-2,3.218247309E-2
8.198728490E-1,-2.246395871E-2,2.582555078E-2,1.197967771E-2,3.626432396E-2
8.218725820E-1,-2.429655381E-2,2.765814587E-2,1.259054337E-2,3.890780567E-2
8.238715480E-1,-2.429655381E-2,2.765814587E-2,1.259054337E-2,3.890780567E-2
8.258712810E-1,-2.796174586E-2,2.949074097E-2,1.625573449E-2,4.376998901E-2
8.278710140E-1,-2.735088021E-2,3.071247041E-2,1.747746393E-2,4.468543647E-2
8.298707470E-1,-2.735088021E-2,2.949074097E-2,1.992092654E-2,4.488449359E-2
8.318704800E-1,-2.735088021E-2,2.765814587E-2,1.992092654E-2,4.370225390E-2
8.338702130E-1,-2.796174586E-2,2.826900966E-2,1.992092654E-2,4.447290696E-2
8.358700130E-1,-2.490741946E-2,2.643641457E-2,2.053179219E-2,4.172311170E-2
8.378697460E-1,-2.368569002E-2,2.154949307E-2,2.419698425E-2,4.013585193E-2
8.398694790E-1,-2.246395871E-2,2.032776177E-2,2.175352350E-2,3.729695864E-2
8.418692120E-1,-2.185309492E-2,1.299738046E-2,2.419698425E-2,3.509962540E-2
8.438688120E-1,-2.002049796E-2,8.721322753E-3,2.541871369E-2,3.351108495E-2
8.458685450E-1,-1.696617156E-2,3.834401025E-3,2.725131065E-2,3.232936035E-2
8.478682780E-1,-1.818790287E-2,-4.717712291E-3,2.541871369E-2,3.160961287E-2
8.498680110E-1,-1.330097951E-2,-8.993769065E-3,2.480784804E-2,2.955052050E-2
8.518678110E-1,-1.391184516E-2,-1.571328565E-2,2.847304009E-2,3.537175135E-2
8.538675440E-1,-1.085751876E-2,-2.426539920E-2,2.664044313E-2,3.763520323E-2
8.558672770E-1,-9.024923667E-3,-2.915232256E-2,2.480784804E-2,3.932857081E-2
8.578670100E-1,-1.085751876E-2,-3.159578145E-2,2.297525294E-2,4.054677998E-2
8.598667430E-1,-6.581462454E-3,-3.709357232E-2,2.419698425E-2,4.477435429E-2
8.618664760E-1,-3.527135821E-3,-3.587184101E-2,2.053179219E-2,4.148233546E-2
8.638662090E-1,-3.527135821E-3,-3.587184101E-2,2.053179219E-2,4.148233546E-2
8.658660090E-1,-2.916270634E-3,-3.709357232E-2,2.053179219E-2,4.249696733E-2
8.678662750E-1,-4.748866428E-3,-3.281751275E-2,1.931006089E-2,3.837211653E-2
8.698660080E-1,-1.083674957E-3,-3.342837840E-2,1.931006089E-2,3.862006325E-2
8.718657410E-1,-4.728097119E-4,-2.182194032E-2,1.503400411E-2,2.650362066E-2
8.738654740E-1,1.359786023E-3,-2.121107467E-2,1.197967771E-2,2.439818404E-2
8.758652070E-1,1.380555477E-4,-1.876761205E-2,1.320140809E-2,2.294601266E-2
8.778649400E-1,3.803246887E-3,-1.510242186E-2,1.259054337E-2,2.002672253E-2
8.798646730E-1,-4.728097119E-4,-1.326982584E-2,1.136881392E-2,1.748032485E-2
8.818644730E-1,7.489207783E-4,-1.143722981E-2,1.197967771E-2,1.657961961E-2
8.838646730E-1,7.489207783E-4,-1.143722981E-2,1.197967771E-2,1.657961961E-2
8.858639730E-1,1.359786023E-3,-1.388069056E-2,8.314486593E-3,1.623740360E-2
8.878637060E-1,-1.694540144E-3,-1.204809546E-2,1.197967771E-2,1.707456438E-2
8.898634390E-1,-1.083674957E-3,-1.449155621E-2,9.536217898E-3,1.738157083E-2
8.918631720E-1,-4.728097119E-4,-1.693501696E-2,8.925352246E-3,1.914889713E-2
8.938629050E-1,-4.728097119E-4,-2.304366790E-2,7.703621406E-3,2.430185100E-2
8.958626380E-1,-5.359731615E-3,-2.915232256E-2,1.136881392E-2,3.174641025E-2
8.978624380E-1,-9.635788389E-3,-3.770443797E-2,1.197967771E-2,4.071837102E-2
8.998621710E-1,-9.635788389E-3,-4.136962444E-2,1.381227374E-2,4.466624172E-2
9.018619040E-1,-1.391184516E-2,-4.870000854E-2,1.503400411E-2,5.283229644E-2
9.038617700E-1,-1.391184516E-2,-4.931087419E-2,1.442313939E-2,5.322714251E-2
9.058615030E-1,-1.818790287E-2,-5.236519873E-2,1.564487070E-2,5.759926934E-2
9.078612360E-1,-1.879876666E-2,-5.114347115E-2,1.503400411E-2,5.652494625E-2
9.098609690E-1,-2.063136362E-2,-4.992173985E-2,1.625573449E-2,5.640994751E-2
9.118607020E-1,-2.246395871E-2,-4.808914661E-2,1.625573449E-2,5.551075902E-2
9.138605020E-1,-2.796174586E-2,-4.686741158E-2,1.808833145E-2,5.749435828E-2
9.158602350E-1,-2.918347530E-2,-4.381308705E-2,2.297525294E-2,5.743800201E-2
9.178599680E-1,-2.979434282E-2,-3.892616555E-2,2.175352350E-2,5.362988918E-2
9.198597010E-1,-3.162693605E-2,-3.648270294E-2,2.541871369E-2,5.456520598E-2
9.218594340E-1,-3.834645450E-2,-3.403924406E-2,2.725131065E-2,5.806681187E-2
9.238591670E-1,-3.773558885E-2,-3.281751275E-2,3.091650084E-2,5.879450512E-2
9.258589000E-1,-4.262251407E-2,-2.243280411E-2,3.458169103E-2,5.929420511E-2
9.278581660E-1,-4.323337600E-2,-1.815674827E-2,3.885775059E-2,6.089923718E-2
9.298579660E-1,-4.445510730E-2,-1.265896019E-2,4.069034755E-2,6.158092417E-2
9.318576990E-1,-4.812030122E-2,-8.993769065E-3,4.313380271E-2,6.524550718E-2
9.338574320E-1,-4.812030122E-2,-2.885116497E-3,4.496639967E-2,6.592317032E-2
9.358571650E-1,-4.934202880E-2,2.612670651E-3,4.496639967E-2,6.680897360E-2
9.378568980E-1,-5.422895029E-2,8.110457100E-3,4.802072793E-2,7.288723397E-2
9.398566310E-1,-5.178549141E-2,1.849516667E-2,4.924245924E-2,7.381482305E-2
9.418563640E-1,-5.239635333E-2,2.460381947E-2,4.863159359E-2,7.560263005E-2
9.438560970E-1,-5.239635333E-2,2.949074097E-2,4.802072793E-2,7.694850198E-2
9.458563300E-1,-4.934202880E-2,3.254506737E-2,4.985332489E-2,7.732510083E-2
9.478560630E-1,-4.873116314E-2,3.804285452E-2,4.985332489E-2,7.941875751E-2
9.498557960E-1,-4.873116314E-2,3.804285452E-2,4.924245924E-2,7.903673091E-2
9.518555290E-1,-4.384424165E-2,3.376679868E-2,4.924245924E-2,7.407654157E-2
9.538552620E-1,-4.017905146E-2,3.132333606E-2,5.107505247E-2,7.213992337E-2
9.558549950E-1,-3.834645450E-2,2.704728208E-2,5.168592185E-2,6.981003193E-2
9.578547280E-1,-3.590299189E-2,1.910603233E-2,5.229678378E-2,6.624967088E-2
9.598545280E-1,-3.284866735E-2,1.421911083E-2,5.290764943E-2,6.387830170E-2
9.618543280E-1,-3.162693605E-2,7.800749154E-4,5.107505247E-2,6.007938569E-2
9.638540610E-1,-2.796174586E-2,-4.106846638E-3,5.046418682E-2,5.783908343E-2
9.658537940E-1,-2.857261151E-2,-8.382904343E-3,4.985332489E-2,5.806910725E-2
9.678535270E-1,-2.429655381E-2,-1.754588261E-2,4.679899663E-2,5.557271461E-2
9.698532600E-1,-2.429655381E-2,-2.365453541E-2,4.740986228E-2,5.828854616E-2
9.718529930E-1,-2.246395871E-2,-2.548713051E-2,4.924245924E-2,5.982510388E-2
9.738527260E-1,-2.002049796E-2,-3.098491952E-2,4.863159359E-2,6.104029383E-2
9.758525260E-1,-2.002049796E-2,-3.526097536E-2,4.618813470E-2,6.146137412E-2
9.778522920E-1,-1.940963231E-2,-3.648270294E-2,4.679899663E-2,6.243290419E-2
9.798520580E-1,-2.002049796E-2,-3.770443797E-2,4.802072793E-2,6.425290104E-2
9.818518240E-1,-2.063136362E-2,-4.259135947E-2,5.046418682E-2,6.918317149E-2
9.838515900E-1,-2.124222741E-2,-4.259135947E-2,4.924245924E-2,6.848412895E-2
9.858513560E-1,-2.368569002E-2,-4.442395270E-2,5.046418682E-2,7.128207093E-2
9.878511220E-1,-2.674001455E-2,-4.259135947E-2,5.351851508E-2,7.343897968E-2
9.898504550E-1,-2.918347530E-2,-4.747828096E-2,5.290764943E-2,7.684452981E-2
9.918502880E-1,-3.040520661E-2,-4.992173985E-2,5.229678378E-2,7.843220188E-2
9.938500880E-1,-3.468126431E-2,-4.992173985E-2,5.168592185E-2,7.978975323E-2
9.958498880E-1,-3.529212996E-2,-5.053260550E-2,5.412938073E-2,8.203089975E-2
9.978496880E-1,-3.895732015E-2,-4.870000854E-2,5.168592185E-2,8.099875396E-2
9.998494880E-1,-4.078991711E-2,-5.053260550E-2,4.924245924E-2,8.149957882E-2
1.001849288E0,-4.201164469E-2,-4.808914661E-2,4.924245924E-2,8.063723770E-2
1.003848154E0,-4.201164469E-2,-4.808914661E-2,4.924245924E-2,8.063723770E-2
1.005847954E0,-4.506597295E-2,-4.381308705E-2,4.740986228E-2,7.872879750E-2
1.007847820E0,-4.506597295E-2,-4.014789686E-2,4.740986228E-2,7.674953148E-2
1.009847686E0,-4.567683861E-2,-4.075876251E-2,4.496639967E-2,7.595806347E-2
1.011847552E0,-4.628770426E-2,-4.014789686E-2,4.191207513E-2,7.423629321E-2
1.013847418E0,-4.323337600E-2,-4.136962444E-2,4.130120948E-2,7.270736229E-2
1.015847284E0,-4.445510730E-2,-4.381308705E-2,3.824688494E-2,7.320291913E-2
1.017847150E0,-4.323337600E-2,-4.870000854E-2,3.824688494E-2,7.552244593E-2
1.019847016E0,-4.262251407E-2,-4.747828096E-2,3.946861252E-2,7.502424437E-2
1.021846882E0,-3.712472692E-2,-4.931087419E-2,3.580342233E-2,7.135609794E-2
1.023846382E0,-3.773558885E-2,-5.236519873E-2,3.274909407E-2,7.237811732E-2
1.025846248E0,-3.345953301E-2,-4.931087419E-2,3.397082910E-2,6.859387649E-2
1.027846114E0,-3.284866735E-2,-5.114347115E-2,3.152736649E-2,6.847382293E-2
1.029845980E0,-2.674001455E-2,-4.625654966E-2,2.908390388E-2,6.083231238E-2
1.031845846E0,-2.490741946E-2,-4.381308705E-2,2.664044313E-2,5.700595891E-2
1.033845712E0,-2.063136362E-2,-4.686741158E-2,2.541871369E-2,5.716920883E-2
1.035845578E0,-1.391184516E-2,-4.075876251E-2,2.175352350E-2,4.824968333E-2
1.037845478E0,-1.269011479E-2,-4.625654966E-2,2.114265598E-2,5.241869229E-2
1.039845378E0,-4.748866428E-3,-5.114347115E-2,1.747746393E-2,5.425558146E-2
1.041845211E0,-1.694540144E-3,-5.053260550E-2,1.869919524E-2,5.390802897E-2
1.043845044E0,3.192381933E-3,-5.236519873E-2,1.686660014E-2,5.510705527E-2
1.045844877E0,5.024977494E-3,-5.419779569E-2,2.053179219E-2,5.817392841E-2
1.047844710E0,1.296622586E-2,-4.686741158E-2,2.236438729E-2,5.352422910E-2
1.049844976E0,1.540968660E-2,-4.686741158E-2,2.236438729E-2,5.416805819E-2
1.051844809E0,1.907487959E-2,-4.075876251E-2,2.541871369E-2,5.168402808E-2
1.053844675E0,2.457266673E-2,-3.342837840E-2,2.847304009E-2,5.031884781E-2
1.055844475E0,2.640526183E-2,-3.037405200E-2,2.786217444E-2,4.895019562E-2
1.057844275E0,3.129218146E-2,-2.487626486E-2,2.786217444E-2,4.872709655E-2
1.059844075E0,3.678996861E-2,-1.632415131E-2,2.725131065E-2,4.860672421E-2
1.061843875E0,3.923343122E-2,-1.143722981E-2,2.358611859E-2,4.718450319E-2
1.063844608E0,3.984429687E-2,-4.717712291E-3,2.541871369E-2,4.749669260E-2
1.065844408E0,3.801169991E-2,7.800749154E-4,2.419698425E-2,4.506652742E-2
1.067844208E0,3.801169991E-2,1.692096703E-4,2.480784804E-2,4.539104853E-2
1.069844008E0,4.045516253E-2,5.056131631E-3,2.480784804E-2,4.772435402E-2
1.071843741E0,3.984429687E-2,7.499592844E-3,2.541871369E-2,4.785313879E-2
1.073843474E0,3.984429687E-2,9.332188405E-3,2.541871369E-2,4.817435769E-2
1.075843207E0,3.984429687E-2,1.238651481E-2,2.541871369E-2,4.885800598E-2
1.077842940E0,4.045516253E-2,1.421911083E-2,2.297525294E-2,4.864838677E-2
1.079842673E0,3.984429687E-2,8.110457100E-3,2.602957934E-2,4.827925547E-2
1.081842406E0,3.801169991E-2,6.888727192E-3,2.419698425E-2,4.558330768E-2
1.083842939E0,3.617910296E-2,2.001805231E-3,2.419698425E-2,4.357096237E-2
1.085842739E0,3.434650972E-2,4.445266444E-3,2.480784804E-2,4.260131979E-2
1.087842472E0,3.190304711E-2,-4.717712291E-3,2.358611859E-2,3.995455187E-2
1.089842205E0,3.068131767E-2,-1.265896019E-2,2.480784804E-2,4.143696238E-2
1.091841938E0,2.945958637E-2,-1.632415131E-2,2.358611859E-2,4.111751616E-2
1.093841304E0,2.579439618E-2,-2.365453541E-2,1.992092654E-2,4.027072428E-2
1.095841037E0,2.151833847E-2,-3.220665082E-2,1.992092654E-2,4.355629188E-2
1.097840770E0,1.968574338E-2,-3.465010971E-2,1.992092654E-2,4.455336025E-2
1.099840503E0,1.602055132E-2,-3.770443797E-2,1.686660014E-2,4.430310269E-2
1.101840303E0,9.301033802E-3,-4.931087419E-2,1.503400411E-2,5.238408941E-2
1.103840036E0,9.301033802E-3,-4.931087419E-2,1.503400411E-2,5.238408941E-2
1.105839769E0,3.192381933E-3,-5.480866134E-2,1.320140809E-2,5.646643105E-2
1.107839502E0,1.359786023E-3,-5.480866134E-2,1.136881392E-2,5.599185928E-2
1.109839235E0,-2.305405447E-3,-5.664125830E-2,8.925352246E-3,5.738648751E-2
1.111838968E0,-6.581462454E-3,-5.908472091E-2,7.092756219E-3,5.987175531E-2
1.113838701E0,-8.414058015E-3,-6.030644849E-2,6.481891032E-3,6.123462267E-2
1.115838501E0,-1.146838348E-2,-6.274991482E-2,4.649295472E-3,6.395851451E-2
1.117838301E0,-1.146838348E-2,-6.580423564E-2,2.816699678E-3,6.685547879E-2
1.119838034E0,-1.146838348E-2,-6.702596694E-2,-2.376265766E-4,6.800044508E-2
1.121837767E0,-1.513357554E-2,-6.824769825E-2,-2.376265766E-4,6.990586450E-2
1.123837400E0,-1.513357554E-2,-6.946942955E-2,-2.376265766E-4,7.109910841E-2
1.125837133E0,-1.635530591E-2,-7.069116086E-2,-3.291952889E-3,7.263314126E-2
1.127836866E0,-1.574444026E-2,-6.885856390E-2,-2.681087470E-3,7.068647290E-2
1.129836599E0,-1.452271082E-2,-7.252375782E-2,-1.459356979E-3,7.397793117E-2
1.131836399E0,-1.452271082E-2,-6.885856390E-2,-3.902818076E-3,7.048150779E-2
1.133836199E0,-1.330097951E-2,-7.374548167E-2,-4.513683263E-3,7.507120260E-2
1.135835932E0,-1.269011479E-2,-6.885856390E-2,-3.902818076E-3,7.012683384E-2
1.137835665E0,-1.146838348E-2,-6.885856390E-2,-5.124548450E-3,6.999490438E-2
1.139835398E0,-1.085751876E-2,-6.946942955E-2,-6.957144476E-3,7.065613360E-2
1.141835131E0,-9.635788389E-3,-6.885856390E-2,-7.568009198E-3,6.994015301E-2
1.143834497E0,-5.970596801E-3,-6.580423564E-2,-7.568009198E-3,6.650654266E-2
1.145834230E0,-5.970596801E-3,-6.458250433E-2,-8.178874850E-3,6.537156787E-2
1.147834030E0,-1.694540144E-3,-5.847385526E-2,-8.178874850E-3,5.906739548E-2
1.149833763E0,1.359786023E-3,-5.786298588E-2,-6.346279290E-3,5.822584833E-2
1.151833496E0,7.489207783E-4,-5.175433680E-2,-7.568009198E-3,5.231010441E-2
1.153833596E0,5.024977494E-3,-5.053260550E-2,-7.568009198E-3,5.134266628E-2
1.155833329E0,6.857573055E-3,-4.870000854E-2,-6.957144476E-3,4.967010166E-2
1.157833062E0,1.052276511E-2,-4.625654966E-2,-6.346279290E-3,4.786096773E-2
1.159832795E0,1.602055132E-2,-4.198049009E-2,-6.957144476E-3,4.546890665E-2
1.161832528E0,1.968574338E-2,-3.526097536E-2,-6.346279290E-3,4.087958092E-2
1.163831894E0,2.090747468E-2,-3.648270294E-2,-7.568009198E-3,4.272452311E-2
1.165831627E0,2.762699127E-2,-3.098491952E-2,-8.789739572E-3,4.243318755E-2
1.167831360E0,2.884872258E-2,-2.609799616E-2,-6.957144476E-3,3.951905942E-2
1.169831093E0,3.678996861E-2,-2.182194032E-2,-6.957144476E-3,4.333705953E-2
1.171830826E0,4.167689011E-2,-1.021549944E-2,-8.178874850E-3,4.368310419E-2
1.173830559E0,4.350948706E-2,-4.717712291E-3,-8.178874850E-3,4.452219972E-2
1.175830292E0,4.961813986E-2,1.390940160E-3,-7.568009198E-3,5.021124656E-2
1.177830025E0,5.694852397E-2,1.116478443E-2,-8.789739572E-3,5.869451691E-2
1.179829825E0,5.878112093E-2,1.482997555E-2,-6.346279290E-3,6.095427477E-2
1.181829558E0,6.916582584E-2,2.826900966E-2,-9.400605224E-3,7.530882917E-2
1.183829658E0,7.038755715E-2,3.254506737E-2,-8.789739572E-3,7.804389235E-2
