"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.777984376E0,-1.340793967E-1,1.568249941E0,9.550762177E0
4.789982841E0,-2.394274771E-1,1.582615614E0,9.517242432E0
4.801980906E0,-3.399870098E-1,1.570644259E0,9.553156853E0
4.813979204E0,-3.639297783E-1,1.534730196E0,9.593858719E0
4.825977669E0,-2.849186957E-1,1.472478986E0,9.641744614E0
4.837976334E0,-1.699935049E-1,1.479661822E0,9.739910126E0
4.849974866E0,-7.901106775E-2,1.467690468E0,9.850046158E0
4.861973664E0,-7.422251999E-2,1.477267504E0,9.905115128E0
4.873973062E0,-7.182824612E-2,1.455719113E0,9.955394745E0
4.885971527E0,-1.101366431E-1,1.470084786E0,9.967366219E0
4.897970525E0,-1.221080124E-1,1.513181686E0,9.955394745E0
4.909969121E0,-2.106961906E-1,1.529941559E0,9.871595383E0
4.921967784E0,-2.226675600E-1,1.556278586E0,9.783006668E0
4.933966881E0,-2.202732861E-1,1.541913033E0,9.687235832E0
4.945965611E0,-1.628106833E-1,1.539518714E0,9.627379417E0
4.957963508E0,-1.005595401E-1,1.541913033E0,9.596253395E0
4.969961906E0,-5.746259540E-2,1.532335877E0,9.620196342E0
4.981960738E0,-6.943397224E-2,1.489238977E0,9.660899162E0
4.993957903E0,-9.337671846E-2,1.462901950E0,9.687235832E0
5.005956368E0,-1.316851079E-1,1.443747759E0,9.735121727E0
5.017954999E0,-2.035133541E-1,1.455719113E0,9.694418907E0
5.029953531E0,-2.370332032E-1,1.462901950E0,9.658504486E0
5.041951629E0,-2.226675600E-1,1.460507631E0,9.651321411E0
5.053950094E0,-2.059076279E-1,1.491633177E0,9.624984741E0
5.065948725E0,-1.987248063E-1,1.494027495E0,9.636956215E0
5.077947190E0,-1.939362586E-1,1.479661822E0,9.708784103E0
5.089945655E0,-1.795706153E-1,1.489238977E0,9.763853073E0
5.101944187E0,-1.268965602E-1,1.513181686E0,9.792584419E0
5.113943585E0,-1.077423692E-1,1.484450340E0,9.859623909E0
5.125942583E0,-9.337671846E-2,1.453324795E0,9.857229233E0
5.137941048E0,-1.484450400E-1,1.462901950E0,9.799766541E0
5.149939513E0,-1.412622184E-1,1.479661822E0,9.938634872E0
5.161937978E0,-1.819648892E-1,1.551490068E0,9.766246796E0
5.173935476E0,-1.771763414E-1,1.520364523E0,9.826104164E0
5.185934042E0,-1.987248063E-1,1.522758722E0,9.917086601E0
5.197932574E0,-1.604164094E-1,1.520364523E0,9.845257759E0
5.209931039E0,-1.556278616E-1,1.539518714E0,9.780612946E0
5.221929437E0,-1.675992310E-1,1.517970204E0,9.715967178E0
5.233928335E0,-1.675992310E-1,1.472478986E0,9.596253395E0
5.245925933E0,-1.795706153E-1,1.465296149E0,9.529213905E0
5.257924398E0,-1.268965602E-1,1.513181686E0,9.500482559E0
5.269922863E0,-1.268965602E-1,1.520364523E0,9.550762177E0
5.281921328E0,-1.484450400E-1,1.467690468E0,9.627379417E0
5.293920260E0,-1.604164094E-1,1.438959122E0,9.718361855E0
5.305918791E0,-2.035133541E-1,1.441353440E0,9.773429871E0
5.317917454E0,-1.747820675E-1,1.434170604E0,9.835680962E0
5.329916050E0,-1.364736706E-1,1.472478986E0,9.864412308E0
5.341914713E0,-1.364736706E-1,1.491633177E0,9.866806030E0
5.353912577E0,-1.364736706E-1,1.494027495E0,9.842864037E0
5.365911174E0,-1.412622184E-1,1.489238977E0,9.818921089E0
5.377909572E0,-1.316851079E-1,1.494027495E0,9.780612946E0
5.389908037E0,-1.436564922E-1,1.477267504E0,9.761458397E0
5.401906502E0,-1.580221355E-1,1.455719113E0,9.771035194E0
5.411906534E0,-1.771763414E-1,1.458113313E0,9.737515450E0
5.423904932E0,-2.035133541E-1,1.453324795E0,9.711178780E0
5.435903464E0,-1.771763414E-1,1.477267504E0,9.715967178E0
5.447901996E0,-1.675992310E-1,1.537124395E0,9.749486923E0
5.459900461E0,-2.274561077E-1,1.539518714E0,9.775823593E0
5.471898426E0,-2.657645047E-1,1.517970204E0,9.730332375E0
5.483896891E0,-2.753416002E-1,1.498816013E0,9.689630508E0
5.495895356E0,-2.035133541E-1,1.498816013E0,9.627379417E0
5.507893821E0,-8.140534163E-2,1.501210332E0,9.620196342E0
5.519892286E0,-4.070267081E-2,1.501210332E0,9.682447433E0
5.531892050E0,-7.422251999E-2,1.477267504E0,9.751881599E0
5.543890849E0,-2.083019018E-1,1.472478986E0,9.749486923E0
5.555889847E0,-2.825244367E-1,1.443747759E0,9.799766541E0
5.567889110E0,-2.825244367E-1,1.462901950E0,9.802161217E0
5.579888306E0,-1.675992310E-1,1.455719113E0,9.802161217E0
5.591886271E0,-8.858817071E-2,1.479661822E0,9.771035194E0
5.603885269E0,-2.394274808E-2,1.491633177E0,9.737515450E0
5.615884002E0,-5.985686928E-2,1.472478986E0,9.742303848E0
5.627882400E0,-1.604164094E-1,1.450930476E0,9.751881599E0
5.639880865E0,-2.130904645E-1,1.489238977E0,9.744698524E0
5.651878697E0,-2.035133541E-1,1.477267504E0,9.794978142E0
5.663877162E0,-1.987248063E-1,1.484450340E0,9.811738014E0
5.675875427E0,-1.723877788E-1,1.482056141E0,9.806949615E0
5.687873892E0,-1.891477108E-1,1.484450340E0,9.850046158E0
5.699872390E0,-2.106961906E-1,1.479661822E0,9.828497887E0
5.711871655E0,-2.106961906E-1,1.462901950E0,9.773429871E0
5.723870120E0,-1.867534369E-1,1.424593568E0,9.689630508E0
5.735868551E0,-1.675992310E-1,1.453324795E0,9.677659035E0
5.747867016E0,-1.460507661E-1,1.477267504E0,9.632167816E0
5.759865514E0,-1.197137386E-1,1.489238977E0,9.579493523E0
5.771863879E0,-1.915419847E-1,1.510787368E0,9.634561539E0
5.783862277E0,-2.202732861E-1,1.462901950E0,9.677659035E0
5.795860909E0,-2.202732861E-1,1.458113313E0,9.778218269E0
5.807859374E0,-1.460507661E-1,1.482056141E0,9.787795067E0
5.819857839E0,-1.125309169E-1,1.498816013E0,9.809344292E0
5.831856237E0,-1.268965602E-1,1.498816013E0,9.842864037E0
5.843854702E0,-1.292908341E-1,1.496421814E0,9.811738014E0
5.855853200E0,-1.268965602E-1,1.486844659E0,9.850046158E0
5.867851732E0,-1.771763414E-1,1.515576005E0,9.835680962E0
5.879850197E0,-2.346389294E-1,1.520364523E0,9.828497887E0
5.891847662E0,-2.442160249E-1,1.465296149E0,9.790189743E0
5.903846127E0,-2.418217510E-1,1.462901950E0,9.761458397E0
5.915844592E0,-1.867534369E-1,1.491633177E0,9.737515450E0
5.927843057E0,-1.101366431E-1,1.505998850E0,9.675264359E0
5.939841653E0,-1.125309169E-1,1.482056141E0,9.632167816E0
5.951840617E0,-9.816526622E-2,1.460507631E0,9.608224869E0
5.963838880E0,-7.422251999E-2,1.436564922E0,9.596253395E0
5.975837577E0,-7.901106775E-2,1.450930476E0,9.596253395E0
5.987836173E0,-1.149251908E-1,1.460507631E0,9.684841156E0
5.999834971E0,-1.723877788E-1,1.450930476E0,9.711178780E0
6.011834569E0,-2.226675600E-1,1.453324795E0,9.790189743E0
6.023833501E0,-1.963305324E-1,1.460507631E0,9.859623909E0
6.035831966E0,-1.628106833E-1,1.491633177E0,9.869200706E0
6.047830364E0,-8.140534163E-2,1.494027495E0,9.873989105E0
6.059828495E0,-8.858817071E-2,1.474873304E0,9.850046158E0
6.071825593E0,-9.577099234E-2,1.453324795E0,9.809344292E0
6.083824058E0,-1.388679445E-1,1.458113313E0,9.773429871E0
6.095822456E0,-1.915419847E-1,1.450930476E0,9.732727051E0
6.107820988E0,-2.442160249E-1,1.515576005E0,9.668081284E0
6.119819520E0,-2.130904645E-1,1.517970204E0,9.653716087E0
6.131818885E0,-1.987248063E-1,1.541913033E0,9.675264359E0
6.143816383E0,-1.675992310E-1,1.520364523E0,9.696812630E0
6.155814848E0,-1.412622184E-1,1.517970204E0,9.723150253E0
6.167813313E0,-1.388679445E-1,1.505998850E0,9.735121727E0
6.179812045E0,-1.221080124E-1,1.494027495E0,9.725543976E0
6.191810543E0,-1.268965602E-1,1.467690468E0,9.711178780E0
6.203809841E0,-1.604164094E-1,1.479661822E0,9.730332375E0
6.215808606E0,-1.819648892E-1,1.484450340E0,9.735121727E0
6.227808271E0,-1.819648892E-1,1.455719113E0,9.761458397E0
6.239806469E0,-1.556278616E-1,1.446141958E0,9.818921089E0
6.251804200E0,-1.005595401E-1,1.474873304E0,9.854835510E0
6.263801832E0,-5.506832153E-2,1.479661822E0,9.859623909E0
6.275800530E0,-5.985686928E-2,1.465296149E0,9.797372818E0
6.287797795E0,-1.388679445E-1,1.498816013E0,9.684841156E0
6.299796160E0,-2.011190802E-1,1.470084786E0,9.641744614E0
6.311795192E0,-2.130904645E-1,1.489238977E0,9.615407944E0
6.323794557E0,-1.747820675E-1,1.496421814E0,9.636956215E0
6.335792588E0,-1.221080124E-1,1.501210332E0,9.684841156E0
6.347791251E0,-5.267404765E-2,1.484450340E0,9.711178780E0
6.359789515E0,-4.549122229E-2,1.467690468E0,9.711178780E0
6.371788512E0,-9.816526622E-2,1.484450340E0,9.706390381E0
6.383787175E0,-1.963305324E-1,1.486844659E0,9.684841156E0
6.395785705E0,-2.729473412E-1,1.470084786E0,9.718361855E0
6.407784103E0,-2.801301479E-1,1.458113313E0,9.720755577E0
6.419782368E0,-2.322446555E-1,1.477267504E0,9.756669998E0
6.431779700E0,-1.053480953E-1,1.491633177E0,9.797372818E0
6.443778232E0,-3.351984918E-2,1.501210332E0,9.888355255E0
6.455777230E0,0.000000000E0,1.522758722E0,9.881172180E0
6.467775695E0,-5.985686928E-2,1.455719113E0,9.876383781E0
6.479774927E0,-1.053480953E-1,1.441353440E0,9.871595383E0
6.491774425E0,-1.245022863E-1,1.465296149E0,9.852440834E0
6.503773390E0,-1.771763414E-1,1.460507631E0,9.857229233E0
6.515770988E0,-1.795706153E-1,1.501210332E0,9.816526413E0
6.527769520E0,-2.083019018E-1,1.494027495E0,9.768641472E0
6.539767418E0,-1.867534369E-1,1.484450340E0,9.761458397E0
6.551764650E0,-1.771763414E-1,1.482056141E0,9.699207306E0
6.563762481E0,-2.083019018E-1,1.477267504E0,9.596253395E0
6.575761445E0,-2.585816681E-1,1.486844659E0,9.454991341E0
6.587760308E0,-2.944957912E-1,1.489238977E0,9.328094482E0
6.599760072E0,-2.226675600E-1,1.484450340E0,9.256266594E0
6.611759870E0,-1.077423692E-1,1.508393168E0,9.289786339E0
6.623759734E0,2.394274808E-2,1.494027495E0,9.421471596E0
6.633760265E0,1.149251908E-1,1.470084786E0,9.569916725E0
6.645760028E0,1.723877788E-1,1.470084786E0,9.761458397E0
6.657759293E0,2.513988614E-1,1.498816013E0,1.003440571E1
6.669758657E0,2.968900800E-1,1.599375606E0,1.031214142E1
6.679758922E0,2.729473412E-1,1.642472506E0,1.040791225E1
6.691757787E0,2.322446555E-1,1.690358043E0,1.053002071E1
6.703756653E0,1.364736706E-1,1.735849261E0,1.053002071E1
6.715755618E0,2.106961906E-1,1.764580488E0,1.044622135E1
6.727754083E0,4.381522834E-1,1.757397652E0,1.016369629E1
6.739752315E0,5.937801600E-1,1.711906433E0,9.967366219E0
6.751750313E0,8.044763207E-1,1.728666425E0,9.699207306E0
6.763748778E0,9.936240315E-1,1.695146561E0,9.534002304E0
6.775746776E0,1.041509509E0,1.671203852E0,9.431048393E0
6.787745308E0,9.624984860E-1,1.604164124E0,9.387951851E0
6.799743606E0,8.308133483E-1,1.618529797E0,9.397528648E0
6.811741971E0,6.895511150E-1,1.565855742E0,9.368797302E0
6.823740436E0,5.458946824E-1,1.520364523E0,9.399923325E0
6.835739334E0,5.626545548E-1,1.450930476E0,9.380768776E0
6.847737732E0,7.278595567E-1,1.424593568E0,9.356825829E0
6.859735597E0,8.619389534E-1,1.424593568E0,9.423865318E0
6.871734129E0,9.577099085E-1,1.369525194E0,9.459779739E0
6.883732594E0,9.768640995E-1,1.292908430E0,9.538790703E0
6.895731059E0,8.810931444E-1,1.261782765E0,9.718361855E0
6.907729457E0,8.188419938E-1,1.218685865E0,9.938634872E0
6.919728855E0,7.637736797E-1,1.211503029E0,1.009905148E1
6.931727053E0,6.967339516E-1,1.242628574E0,1.026665020E1
6.943725585E0,7.110996246E-1,1.266571403E0,1.032650757E1
6.955723883E0,6.943396926E-1,1.300091267E0,1.027622795E1
6.967722348E0,6.512427330E-1,1.295302629E0,1.016369629E1
6.979720246E0,6.177229285E-1,1.309668303E0,1.007750225E1
6.991718978E0,5.865973234E-1,1.328822494E0,1.002482891E1
7.003717376E0,5.051919818E-1,1.352765322E0,9.873989105E0
7.015716408E0,4.525179267E-1,1.362342358E0,9.658504486E0
7.027714940E0,4.573064744E-1,1.367130876E0,9.411893845E0
7.039714405E0,4.405465722E-1,1.362342358E0,9.318517685E0
7.051712670E0,4.333637357E-1,1.355159521E0,9.186832428E0
7.063711266E0,4.070267081E-1,1.383890867E0,9.124581337E0
7.075709463E0,4.046324492E-1,1.398256540E0,9.320911407E0
7.087708126E0,2.370332032E-1,1.407833576E0,9.624984741E0
7.099706423E0,1.221080124E-1,1.374313712E0,9.771035194E0
7.111705219E0,2.154847234E-2,1.359948039E0,9.948211670E0
7.123703751E0,2.154847234E-2,1.352765322E0,9.984126091E0
7.135702216E0,1.819648892E-1,1.352765322E0,9.967366219E0
7.147700681E0,4.070267081E-1,1.319245458E0,9.890748978E0
7.159698146E0,4.644893110E-1,1.295302629E0,9.830892563E0
7.171696244E0,4.908263385E-1,1.268965602E0,9.799766541E0
7.183694709E0,4.118152559E-1,1.271359921E0,9.771035194E0
7.195693607E0,3.160442710E-1,1.264177084E0,9.792584419E0
7.207692072E0,2.083019018E-1,1.252205729E0,9.830892563E0
7.219691370E0,1.364736706E-1,1.247417212E0,9.864412308E0
7.231689769E0,1.268965602E-1,1.235445857E0,9.885960579E0
7.243688234E0,1.388679445E-1,1.218685865E0,9.830892563E0
7.255686332E0,1.604164094E-1,1.211503029E0,9.799766541E0
7.267684730E0,1.675992310E-1,1.201925993E0,9.739910126E0
7.279682862E0,1.628106833E-1,1.192348838E0,9.675264359E0
7.291682727E0,1.197137386E-1,1.187560320E0,9.634561539E0
7.303681192E0,2.394274808E-2,1.259388566E0,9.557945251E0
7.315679823E0,-2.873129770E-2,1.245022893E0,9.440625191E0
7.327678288E0,-1.364736706E-1,1.204320192E0,9.548367500E0
7.339676253E0,-1.987248063E-1,1.204320192E0,9.613013268E0
7.351673818E0,-1.843591630E-1,1.213897347E0,9.677659035E0
7.363672283E0,-1.460507661E-1,1.240234375E0,9.730332375E0
7.375670515E0,-5.027977005E-2,1.218685865E0,9.768641472E0
7.387668980E0,6.464541703E-2,1.249811411E0,9.792584419E0
7.399668378E0,1.340793967E-1,1.297696948E0,9.823709488E0
7.411666843E0,1.771763414E-1,1.280937076E0,9.878777504E0
7.423665241E0,1.005595401E-1,1.297696948E0,9.881172180E0
7.435663706E0,1.197137404E-2,1.292908430E0,9.902720451E0
7.447662238E0,0.000000000E0,1.247417212E0,9.953000069E0
7.459660469E0,5.027977005E-2,1.216291547E0,9.981731415E0
7.471659532E0,1.891477108E-1,1.276148438E0,9.998491287E0
7.483657995E0,3.399870098E-1,1.448536277E0,9.933846474E0
7.495656658E0,3.591412306E-1,1.491633177E0,9.878777504E0
7.507655321E0,1.987248063E-1,1.359948039E0,9.869200706E0
7.519654218E0,1.221080124E-1,1.295302629E0,9.842864037E0
7.531652216E0,3.112557158E-2,1.295302629E0,9.696812630E0
7.543650948E0,-8.140534163E-2,1.347976685E0,9.493299484E0
7.555649213E0,-1.939362586E-1,1.350371003E0,9.234718323E0
7.567647678E0,-2.346389294E-1,1.221080184E0,9.079090118E0
7.579646076E0,-1.173194647E-1,1.209108829E0,9.071907043E0
7.591644874E0,1.125309169E-1,1.245022893E0,9.227535248E0
7.603643339E0,3.447755575E-1,1.297696948E0,9.347249031E0
7.615642071E0,4.309694767E-1,1.290514112E0,9.548367500E0
7.627640469E0,2.561874092E-1,1.254600048E0,9.811738014E0
7.639638934E0,1.436564922E-1,1.211503029E0,9.936240196E0
7.651636899E0,2.873129770E-2,1.216291547E0,1.009186840E1
7.663635397E0,-1.675992459E-2,1.221080184E0,1.020439911E1
7.675633993E0,-4.788549617E-2,1.254600048E0,1.019721603E1
7.687632826E0,-1.412622184E-1,1.261782765E0,1.010383987E1
7.699631023E0,-2.346389294E-1,1.189954638E0,1.023073673E1
7.711630520E0,-2.992843390E-1,1.098972082E0,1.058508873E1
7.723629750E0,-3.016786277E-1,1.046298146E0,1.063057995E1
7.735628748E0,-2.729473412E-1,1.063058019E0,1.041988373E1
7.747627647E0,-2.968900800E-1,1.094183564E0,9.979337692E0
7.759626279E0,-3.088614643E-1,1.098972082E0,9.658504486E0
7.771624744E0,-3.232271075E-1,1.180377483E0,9.294574738E0
7.783623142E0,-3.615354896E-1,1.252205729E0,9.186832428E0
7.795621674E0,-3.639297783E-1,1.300091267E0,9.428654671E0
7.807620139E0,-3.806896806E-1,1.314456820E0,9.730332375E0
7.819619204E0,-3.136500120E-1,1.261782765E0,9.941028595E0
7.831617602E0,-1.867534369E-1,1.223474383E0,1.022115898E1
7.843616067E0,1.915419847E-2,1.242628574E0,1.032411289E1
7.855614199E0,1.412622184E-1,1.312062621E0,1.021637058E1
7.867612731E0,1.412622184E-1,1.419804931E0,9.972154617E0
7.879610629E0,1.604164094E-1,1.474873304E0,9.804554939E0
7.891609027E0,2.059076279E-1,1.599375606E0,9.632167816E0
7.903607492E0,2.322446555E-1,1.781340480E0,9.665687561E0
7.915606290E0,1.915419847E-1,1.903448462E0,9.732727051E0
7.927604755E0,4.788549617E-2,1.908236980E0,1.000327969E1
7.939604320E0,1.197137404E-2,1.898659945E0,1.020918751E1
7.951602852E0,3.830839694E-2,1.860351562E0,1.040073013E1
7.963601384E0,2.226675600E-1,1.865140080E0,1.053720379E1
7.975599849E0,3.711125851E-1,1.841197371E0,1.055635738E1
7.987598247E0,4.836435020E-1,1.814860344E0,1.032890129E1
7.999597079E0,4.477293789E-1,1.766974807E0,1.010862827E1
8.011595544E0,3.136500120E-1,1.702329397E0,9.876383781E0
8.023594009E0,1.795706153E-1,1.625712633E0,9.632167816E0
8.035592474E0,1.580221355E-1,1.534730196E0,9.368797302E0
8.047590939E0,2.178790122E-1,1.436564922E0,9.277814865E0
8.059588537E0,2.657645047E-1,1.388679385E0,9.268238068E0
8.071588135E0,3.256213665E-1,1.381496549E0,9.239506721E0
8.083586600E0,2.633702159E-1,1.331216812E0,9.296969414E0
8.095585630E0,8.140534163E-2,1.261782765E0,9.337671280E0
8.107584293E0,-5.027977005E-2,1.223474383E0,9.368797302E0
8.119583790E0,-6.943397224E-2,1.240234375E0,9.378374100E0
8.131581953E0,-9.098244458E-2,1.297696948E0,9.316123009E0
8.143580549E0,-1.245022863E-1,1.304879785E0,9.251478195E0
8.155578581E0,-1.556278616E-1,1.264177084E0,9.136552811E0
8.167577046E0,-1.197137386E-1,1.235445857E0,9.024022102E0
8.179575011E0,-2.154847234E-2,1.283331275E0,8.983319283E0
8.191574209E0,1.556278616E-1,1.391073704E0,9.024022102E0
8.203572674E0,2.130904645E-1,1.412622094E0,9.170072556E0
8.215571573E0,1.245022863E-1,1.343188167E0,9.443019867E0
8.227570038E0,-7.661679387E-2,1.331216812E0,9.850046158E0
8.239568803E0,-2.226675600E-1,1.343188167E0,1.003201103E1
8.251565701E0,-3.232271075E-1,1.300091267E0,1.018763924E1
8.263564166E0,-3.399870098E-1,1.288119793E0,1.033368969E1
8.275561831E0,-2.561874092E-1,1.364736676E0,1.036721039E1
8.287560363E0,-1.604164094E-1,1.324033976E0,1.027143860E1
8.299558461E0,-1.436564922E-1,1.328822494E0,1.021876526E1
8.311556659E0,-1.460507661E-1,1.412622094E0,1.005356026E1
8.323555124E0,-1.628106833E-1,1.470084786E0,9.945817947E0
8.335553589E0,-2.154847383E-1,1.556278586E0,1.002722263E1
8.347551987E0,-3.782954216E-1,1.616135478E0,9.998491287E0
8.359549519E0,-4.716721475E-1,1.589798450E0,9.945817947E0
8.371549084E0,-6.273000240E-1,1.563461423E0,9.811738014E0
8.383547549E0,-6.656084061E-1,1.553884387E0,9.615407944E0
8.395546447E0,-6.799740195E-1,1.563461423E0,9.320911407E0
8.407544845E0,-6.201171875E-1,1.589798450E0,9.000079155E0
8.419544410E0,-5.865973234E-1,1.599375606E0,8.861210823E0
8.431542242E0,-5.339232683E-1,1.611346960E0,8.746285439E0
8.443540774E0,-5.698373914E-1,1.690358043E0,8.777411461E0
8.455538772E0,-6.081457734E-1,1.695146561E0,9.028810501E0
8.467537304E0,-6.991282701E-1,1.671203852E0,9.375980377E0
8.479536769E0,-6.943396926E-1,1.623318315E0,9.682447433E0
8.491534834E0,-5.842030644E-1,1.604164124E0,1.000567436E1
8.503533430E0,-4.405465722E-1,1.596981287E0,1.029298782E1
8.515532060E0,-2.705530524E-1,1.577827096E0,1.041988373E1
8.527530723E0,-1.268965602E-1,1.666415215E0,1.042706680E1
8.539528153E0,-8.379961550E-2,1.709512234E0,1.035044956E1
8.551527216E0,-7.182824612E-2,1.805283189E0,1.020679379E1
8.563525614E0,-1.388679445E-1,1.874717116E0,1.013975334E1
8.575524812E0,-1.652049571E-1,1.913025618E0,1.011581135E1
8.587523277E0,-1.771763414E-1,1.936968327E0,1.007750225E1
8.599521009E0,-1.556278616E-1,1.989642382E0,1.007989693E1
8.611518974E0,-6.703969836E-2,2.015979290E0,1.014454269E1
8.623517506E0,6.703969836E-2,2.030344963E0,1.013257122E1
8.635515238E0,2.298503816E-1,1.953728199E0,1.014454269E1
8.647513703E0,4.381522834E-1,1.972882390E0,1.009905148E1
8.659512901E0,5.051919818E-1,2.008796453E0,1.001046276E1
8.671511766E0,5.099805593E-1,2.001613855E0,9.926663399E0
8.683510231E0,4.309694767E-1,1.913025618E0,9.912297249E0
8.695509196E0,3.328042030E-1,1.860351562E0,9.883566856E0
8.707508494E0,3.208328187E-1,1.862745762E0,9.893143654E0
8.719507391E0,3.088614643E-1,1.836408734E0,9.854835510E0
8.731506488E0,2.849186957E-1,1.829225898E0,9.730332375E0
8.743505885E0,2.585816681E-1,1.836408734E0,9.636956215E0
8.755505250E0,2.561874092E-1,1.881899953E0,9.603436470E0
8.767504213E0,2.490045726E-1,1.884294271E0,9.644139290E0
8.779502909E0,2.370332032E-1,1.889082789E0,9.706390381E0
8.791502507E0,1.316851079E-1,1.798100352E0,9.854835510E0
8.803501907E0,7.422251999E-2,1.728666425E0,9.921875000E0
8.815501607E0,7.182824425E-3,1.666415215E0,9.811738014E0
8.827500870E0,-5.027977005E-2,1.630501151E0,9.560338974E0
8.837501102E0,-1.005595401E-1,1.635289669E0,9.392740250E0
8.849500133E0,-8.858817071E-2,1.635289669E0,8.961771011E0
8.861498933E0,-4.788549617E-2,1.637683988E0,8.693612099E0
8.873497465E0,-2.873129770E-2,1.611346960E0,8.504464149E0
8.885495997E0,-2.154847234E-2,1.616135478E0,8.418270111E0
8.897494462E0,9.577099234E-3,1.628106833E0,8.461367607E0
8.909492860E0,6.943397224E-2,1.664021015E0,8.684034348E0
8.921491325E0,1.197137386E-1,1.733454943E0,8.889942169E0
8.933489790E0,1.412622184E-1,1.788523316E0,9.179649353E0
8.945488255E0,8.858817071E-2,1.783734679E0,9.435836792E0
8.957485787E0,-9.577099234E-3,1.771763325E0,9.553156853E0
8.969484252E0,-1.628106833E-1,1.764580488E0,9.579493523E0
8.981483084E0,-2.705530524E-1,1.762186289E0,9.538790703E0
8.993481549E0,-4.046324492E-1,1.747820616E0,9.462174416E0
9.005480014E0,-5.363175869E-1,1.747820616E0,9.457385063E0
9.017479345E0,-6.129343510E-1,1.695146561E0,9.550762177E0
9.029477810E0,-6.273000240E-1,1.649655342E0,9.771035194E0
9.041475975E0,-5.554717779E-1,1.611346960E0,1.011581135E1
9.053474106E0,-4.692778587E-1,1.642472506E0,1.048931789E1
9.065472504E0,-4.189980924E-1,1.697540879E0,1.074311066E1
9.077470936E0,-4.884320498E-1,1.716695070E0,1.089155579E1
9.089469401E0,-5.770202279E-1,1.678386688E0,1.087719059E1
9.101468199E0,-6.057515144E-1,1.675992370E0,1.079817963E1
9.113467364E0,-5.865973234E-1,1.738243461E0,1.059706020E1
9.125465829E0,-5.650488734E-1,1.757397652E0,1.028341007E1
9.137463460E0,-5.027977228E-1,1.802888989E0,9.921875000E0
9.149462424E0,-4.477293789E-1,1.901054144E0,9.541185379E0
9.161460754E0,-3.759011328E-1,1.946545362E0,9.270631790E0
9.173459184E0,-3.184385598E-1,2.008796453E0,9.172467232E0
9.185457847E0,-2.418217510E-1,2.066259146E0,9.205986977E0
9.197457444E0,-2.178790122E-1,2.090201855E0,9.251478195E0
9.209455675E0,-2.537931204E-1,2.073441982E0,9.409500122E0
9.221453273E0,-2.609759569E-1,2.075836182E0,9.560338974E0
9.233451072E0,-1.675992310E-1,2.157241583E0,9.639349937E0
9.245449537E0,-6.703969836E-2,2.272166729E0,9.641744614E0
9.257446702E0,-3.351984918E-2,2.339206457E0,9.545973778E0
9.269445100E0,-1.436564885E-2,2.353572130E0,9.443019867E0
